"itemid","name","image","description","price","stock","module","info1","info2","info3","info4","input_needed","can_use_item","delete_after_use","catid","status","itemlimit"
"1510","Set de Copas de Champagne","migrated/Negocios____Vinos_Zabini____Set_de_Copas_de_Champagne.png","Agrega a tu colección este hermoso juego de copas para Champagne. Diseñadas para brindar una experiencia única. Cada set incluye 4 copas. Exclusivas de Vinos Zabini.","400","999","0","0","0","0","0","0","0","0","65","0","0"
"1511","Set de Copas de Cristal","migrated/Negocios____Vinos_Zabini____Set_de_Copas_de_Cristal.png","Agrega a tu colección este hermoso juego de copas de cristal cortado. Diseñadas para brindar una experiencia. Cada set incluye 6 copas. Exclusivas de Vinos Zabini.","350","999","0","0","0","0","0","0","0","0","65","0","0"
"1512","Set de Vasos de Cristal","migrated/Negocios____Vinos_Zabini____Set_de_Vasos_de_Cristal.png","Agrega a tu colección de este hermoso juego de vasos en cristal cortado. Diseñadas para brindar una experiencia. Cada set incluye 6 vasos. Exclusivas de Vinos Zabini.","300","999","0","0","0","0","0","0","0","0","65","0","0"
"1513","Set de Vinos Deluxe","migrated/Negocios____Vinos_Zabini____Set_de_Vinos_Deluxe.png","Amplía tu colección de Vinos Zabini con un Set Deluxe que incluye: Un Cabernet Sauvignon 2051, un Merlot 2049, un Pinot Noir 2048, un Oaked Chardonnay 2047, un Sauvignon Blanc 2046 y un Mourvèdre 2045.","1500","999","0","0","0","0","0","0","0","0","65","0","0"
"1514","Set de Vinos Standard","migrated/Negocios____Vinos_Zabini____Set_de_Vinos_Standard.png","Inicia tu colección de Vinos Zabini con un Set Standard que incluye dos de nuestros mejores vinos. Un Cabernet Sauvignon y un Oaked Chardonnay de 2047.","550","999","0","0","0","0","0","0","0","0","65","0","0"
"1515","Sostenedor de Botella de Vino","migrated/Negocios____Vinos_Zabini____Sostenedor_de_Botella_de_Vino.png","Hecho de madera de roble, este sostenedor permite llevar consigo hasta dos botellas de vino y cuatro copas.","180","999","0","0","0","0","0","0","0","0","65","0","0"
"1516","Vinos Zabini Gift Box","migrated/Negocios____Vinos_Zabini____Vinos_Zabini_Gift_Box.png","Vinos Zabini trae a tu alcance una Gift Box exclusiva, incluye dos vinos a elección, chocolates envinados y un racimo de uvas frescas.(Aplican restricciones)","350","999","0","0","0","0","0","0","0","0","65","0","0"
"1517","Alfombra mágica voladora","migrated/Negocios____Wizarding_World_Curse____Alfombra_magica_voladora.png","Alfombra mágica voladora para sobrevolar los cielos en solitario o en pareja ¡Tengan cuidado no de no caerse!","500","999","0","0","0","0","0","0","0","0","66","0","0"
"1518","Algodón de azúcar","migrated/Negocios____Wizarding_World_Curse____Algodon_de_azucar.png","El dulce más típico de cualquier parque al alcance de tu mano. Pegajoso, pero sabroso","75","999","0","0","0","0","0","0","0","0","66","0","0"
"1519","Ajedrez mágico","migrated/Negocios____Wizarding_World_Curse____Ajedrez_magico.png","Enfrétante a una partida donde solo tienes dos posibilidades: Salir victorioso y pavonearte, o sufrir. Absténgase gente simple","200","999","0","0","0","0","0","0","0","0","66","0","0"
"1520","Barco embotellado","migrated/Negocios____Wizarding_World_Curse____Barco_embotellado.png","Réplica de navio pirata en el interior de una botella. Se puede sacar para navegar con el encantamiento preciso","200","999","0","0","0","0","0","0","0","0","66","0","0"
"1521","Carrusel","migrated/Negocios____Wizarding_World_Curse____Carrusel.png","Tiovivo musical giratorio decorado con bonitos abraxans. Si se usa engorgio, la atracción se vuelve tamaño real","500","999","0","0","0","0","0","0","0","0","66","0","0"
"1522","Chivatoscopio de bolsillo","migrated/Negocios____Wizarding_World_Curse____Chivatoscopio_de_bolsillo.png","Trompo de cristal que emite chillidos escandalosos ante un engaño presente, un infiel o triquiñuela de tramposo","300","999","0","0","0","0","0","0","0","0","66","0","0"
"1523","Cuento inmersivo encantado","migrated/Negocios____Wizarding_World_Curse____Cuento_inmersivo_encantado.png","¿Quieres recrear uno de tus cuentos favoritos? ¡Atrévete a abrir este libro y adentrarte en uno de ellos!","250","999","0","0","0","0","0","0","0","0","66","0","0"
"1524","Esqueleto mayordomo","migrated/Negocios____Wizarding_World_Curse____Esqueleto_mayordomo.png","Vestido con traje de chaqueta y sombrero de copa, este curioso compañero te servirá como criado a todo lo que le pidas. Sin peros. Fácil de romper","300","999","0","0","0","0","0","0","0","0","66","0","0"
"1525","Globo de gas encantado","migrated/Negocios____Wizarding_World_Curse____Globo_de_gas_encantado.png","Globo de gas capaz de levantar muchos kilos de peso. Capaces de viajar a grandes distancias","50","999","0","0","0","0","0","0","0","0","66","0","0"
"1526","Hipocampo","migrated/Negocios____Wizarding_World_Curse____Hipocampo.png","Criatura marina mitad superior caballo y mitad inferior pez.","1000","999","0","0","0","0","0","0","0","0","66","0","0"
"1527","Lámpara de aceite mágica","migrated/Negocios____Wizarding_World_Curse____Lampara_de_aceite_magica.png","Frotala y te concede tres deseos. A cambio de un misterioso módico precio.","400","999","0","0","0","0","0","0","0","0","66","0","0"
"1528","Leprechaun","migrated/Negocios____Wizarding_World_Curse____Leprechaun.png","Criatura mágica muy traviesa y bromista de pequeño tamaño con mucha labia. Son hervíboros además de sociables","350","999","0","0","0","0","0","0","0","0","66","0","0"
"1529","Maldición embotellada","migrated/Negocios____Wizarding_World_Curse____Maldicion_embotellada.png","Especialidad de la casa y pesadilla de los rompemaldiciones. Este frasco, contiene cualquier tipo de maldición al azar. Idónea para gastar bromas pesadas","150","999","0","0","0","0","0","0","0","0","66","0","0"
"1530","Máquina adivinatoria zoltar","migrated/Negocios____Wizarding_World_Curse____Maquina_adivinatoria_zoltar.png","Échale un galeón y te adivina el futuro que bien actúa como una galleta de la fortuna o mala suerte, profetizada porque se cumple","250","999","0","0","0","0","0","0","0","0","66","0","0"
"1531","Máquina de hacer palomitas","migrated/Negocios____Wizarding_World_Curse____Maquina_de_hacer_palomitas.png","Cuando hace pop ya no hay stop. Apta para saladas, dulces o aderezo de pociones","250","999","0","0","0","0","0","0","0","0","66","0","0"
"1532","Máscara tren del terror","migrated/Negocios____Wizarding_World_Curse____Mascara_tren_del_terror.png","Finge que te has escapado de alguna película de miedo para dar sustos de muerte. El parque no se hace responsable de las resurecciones","150","999","0","0","0","0","0","0","0","0","66","0","0"
"1533","Payaso maquiavélico","migrated/Negocios____Wizarding_World_Curse____Payaso_maquiavelico.png","Figura que encierra un ente para dar sustos sin compasión a la víctima acompañado de un terrorífico hahahaha","150","999","0","0","0","0","0","0","0","0","66","0","0"
"1534","Peluche parlante","migrated/Negocios____Wizarding_World_Curse____Peluche_parlante.png","Fácil de conseguir en la tómbola. Difícil que se calle.","120","999","0","0","0","0","0","0","0","0","66","0","0"
"1535","Rifle de aire","migrated/Negocios____Wizarding_World_Curse____Rifle_de_aire.png","¿Nunca has escuchado &#34;Falla más que una escopeta de feria&#34;? Por fin podrás comprender el significado de dichas palabras.","300","999","0","0","0","0","0","0","0","0","66","0","0"
"1536","Recordadora de muñeca","migrated/Negocios____Wizarding_World_Curse____Recordadora_de_mueca.png","Bonita recordadora engarzada en reloj de muñeca. Cuando el humo se pone rojo en la esfera, es que has olvidado algo.","200","999","0","0","0","0","0","0","0","0","66","0","0"
"1537","Híbrido Humano + Licántropo","migrated/Razas____Razas____Hibrido_Humano_+_Licantropo.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1538","Híbrido Humano + Vampiro","migrated/Razas____Razas____Hibrido_Humano_+_Vampiro.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1539","Híbrido Humano + Veela","migrated/Razas____Razas____Hibrido_Humano_+_Veela.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1540","Híbrido Humano + Sirena","migrated/Razas____Razas____Hibrido_Humano_+_Sirena.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1541","Híbrido Licántropo + Vampiro","migrated/Razas____Razas____Hibrido_Licantropo_+_Vampiro.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1542","Híbrido Licántropo + Veela","migrated/Razas____Razas____Hibrido_Licantropo_+_Veela.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1543","Híbrido Licántropo + Sirena","migrated/Razas____Razas____Hibrido_Licantropo_+_Sirena.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1544","Híbrido Vampiro + Veela","migrated/Razas____Razas____Hibrido_Vampiro_+_Veela.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1545","Híbrido Vampiro + Sirena","migrated/Razas____Razas____Hibrido_Vampiro_+_Sirena.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1546","Híbrido Veela + Sirena","migrated/Razas____Razas____Hibrido_Veela_+_Sirena.png","Raza que nace por la unión dos individuos de distinta especie y que poseerá parte de las habilidades de sus progenitores.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1547","Licántropo","migrated/Razas____Razas____Licantropo.png","Raza de humanos con la capacidad de transformarse en un lobo en apariencia y naturaleza bajo la influencia de la luna llena.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1548","Vampiro","migrated/Razas____Razas____Vampiro.png","Raza humanoide mágica famosa por morder a las personas en el cuello y chuparles la sangre para alimentarse.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1549","Veela","migrated/Razas____Razas____Veela.png","Raza que aparenta juventud y hermosura cuya danza es mágicamente seductora para el resto. Cuando se enojan, se transforman en harpías (cabeza de ave con picos largos y filosos, y con largas plumas).","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1550","Semigigante","migrated/Razas____Razas____Semigigante.png","Raza que posee algo, pero no una cantidad total, de herencia o sangre gigante, así como parte de sangre humana. De gran altura y constitución, muestran gran fuerza física y resistencia.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1551","Sirena","migrated/Razas____Razas____Sirena.jpg","Raza de gente del agua, con busto de mujer/hombre y cola de pez, que viven en aguas cálidas y atraen con la dulzura de su canto, además de ser excepcionalmente hermosas.","0","0","0","0","0","0","0","0","0","0","29","0","0"
"1552","Espiritismo","migrated/Habilidades____Habilidades_Innatas____Espiritismo.png","Esta condición es heredada y suele saltarse una generación. El mago o bruja que la posee puede comunicarse con los espíritus de quienes han muerto (NPC no-canon, no confundir con los fantasmas que tienen presencia fija en el plano terrenal). Si el mago o ","0","0","0","0","0","0","0","0","0","0","30","0","0"
"1553","Legeremancia","migrated/Habilidades____Habilidades_Innatas____Legeremancia.jpg","Al igual que su contraparte, la oclumancia natural se manifiesta desde el nacimiento, haciendo que sea imposible para personas ajenas leer sus pensamientos o meterse en su mente ya sea por uso de la Legeremancia natural o el hechizo Legeremens.","0","0","0","0","0","0","0","0","0","0","30","0","0"
"1554","Metamorfomagia","migrated/Habilidades____Habilidades_Innatas____Metamorfomagia.jpg","Esta condición es heredada y es aplicable solo a Humanos o híbridos, las razas puras no pueden tener esta habilidad debido a la dureza de su piel.","0","0","0","0","0","0","0","0","0","0","30","0","0"
"1555","Maledictus","migrated/Habilidades____Habilidades_Innatas____Maledictus.png","Esta condición es una maldición por lo tanto el usuario se debe transformar en un animal de forma no voluntaria. El animal no puede ser una criatura mágica y solo se presenta en mujeres. Edad límite de 28 años.","0","0","0","0","0","0","0","0","0","0","30","0","0"
"1556","Obscurial","migrated/Habilidades____Habilidades_Innatas____Obscurial.png","Condición que no se hereda, surge cuando el mago o bruja desde niño se ve obligado a reprimir sus habilidades mágicas a través del abuso físico o psicológico. Cuando el mago pierde el control de su magia esta se libera de forma violenta en ondas de energí","0","0","0","0","0","0","0","0","0","0","30","0","0"
"1557","Oclumancia","migrated/Habilidades____Habilidades_Innatas____Oclumancia.png","Al igual que su contraparte, la oclumancia natural se manifiesta desde el nacimiento, haciendo que sea imposible para personas ajenas leer sus pensamientos o meterse en su mente ya sea por uso de la Legeremancia natural o el hechizo Legeremens.","0","0","0","0","0","0","0","0","0","0","30","0","0"
"1558","Parsel","migrated/Habilidades____Habilidades_Innatas____Parsel.jpg","Esta condición sólo pueden adquirirla descendientes de Salazar Slytherin","0","0","0","0","0","0","0","0","0","0","30","0","0"
"1559","Premonición","migrated/Habilidades____Habilidades_Innatas____Premonicion.jpg","Esta condición es heredada pero solo se puede adquirir a partir de la cuarta generación. Dado al grado de rareza de esta habilidad solo se acepta que una persona por familia sea poseedor de esta condición.","0","0","0","0","0","0","0","0","0","0","30","0","0"
"1560","Magia Sin Varita","migrated/Habilidades____Habilidades_Innatas____Magia_Sin_Varita.png","Habilidad que le permite al conjurador a realizar hechizos sin tener la varita en su mano. Necesitas una autorización especial para emplearla.","1000","999","0","0","0","0","0","0","0","0","30","0","0"
"1561","Colaborador del Mes Ago &#39;24","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Ago_3924.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1562","Colaborador del Mes Jul &#39;24","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Jul_3924.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1563","Colaborador del Mes Jun &#39;24","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Jun_3924.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1564","Colaborador del Mes May &#39;24","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_May_3924.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1565","Colaborador del Mes Abr &#39;24","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Abr_3924.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1566","Colaborador del Mes Mar &#39;24","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Mar_3924.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1567","Colaborador del Mes Feb &#39;24","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Feb_3924.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1568","Colaborador del Mes Ene &#39;24","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Ene_3924.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1569","Colaborador del Mes Dic &#39;23","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Dic_3923.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1570","Colaborador del Mes Oct &#39;23","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Oct_3923.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1571","Colaborador del Mes Sep &#39;23","migrated/Logros____Logros_de_Colaborador_del_Mes____Colaborador_del_Mes_Sep_3923.png","Premio otorgado a un solo ganador en función a su destacada labor en su empleo Off-rol, elegido por el Staff, Líder de moderación y Moderadores Globales.","0","0","0","0","0","0","0","0","0","0","67","0","0"
"1572","PJ del Mes Ene &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Ene_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1573","PJ del Mes Feb &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Feb_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1574","PJ del Mes Mar &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Mar_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1575","PJ del Mes Abr &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Abr_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1576","PJ del Mes May &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_May_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1577","PJ del Mes Jun &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Jun_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1578","PJ del Mes Jul &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Jul_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1579","PJ del Mes Ago &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Ago_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1580","PJ del Mes Sept &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Sept_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1581","PJ del Mes Oct &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Oct_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1582","PJ del Mes Nov &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Nov_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1583","PJ del Mes Dic &#39;24","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Dic_3924.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1584","PJ del Mes Mar &#39;23","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Mar_3923.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1585","PJ del Mes Abr &#39;23","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Abr_3923.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1586","PJ del Mes Jun &#39;23","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Jun_3923.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1587","PJ del Mes Ago &#39;23","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Ago_3923.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1588","PJ del Mes Sept &#39;23","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Sept_3923.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1589","PJ del Mes Oct &#39;23","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Oct_3923.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1590","PJ del Mes Nov &#39;23","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Nov_3923.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1591","PJ del Mes Dic &#39;23","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Dic_3923.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1592","PJ del Mes Ene &#39;22","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Ene_3922.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1593","PJ del Mes Feb &#39;22","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Feb_3922.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1594","PJ del Mes Mar &#39;22","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Mar_3922.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1595","PJ del Mes Ago &#39;22","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Ago_3922.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1596","PJ del Mes Sept &#39;22","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Sept_3922.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1597","PJ del Mes Dic &#39;22","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Dic_3922.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1598","PJ del Mes Feb &#39;21","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Feb_3921.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1599","PJ del Mes Jun &#39;21","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Jun_3921.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1600","PJ del Mes Ago &#39;21","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Ago_3921.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1601","PJ del Mes Nov &#39;21","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Nov_3921.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1602","PJ del Mes Jun &#39;20","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Jun_3920.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1603","PJ del Mes Dic &#39;20","migrated/Logros____Logros_de_Personaje_del_Mes____PJ_del_Mes_Dic_3920.png","Premio otorgado a un solo ganador en función a su participación, elegido por votación de los usuarios.","0","0","0","0","0","0","0","0","0","0","68","0","0"
"1604","Award Masculino","migrated/Logros____Logros_de_Awards____Award_Masculino.png","Premio otorgado a usuarios con un alto nivel de rol, seleccionados en diversas categorías.","0","0","0","0","0","0","0","0","0","0","69","0","0"
"1605","Award Femenino","migrated/Logros____Logros_de_Awards____Award_Femenino.png","Premio otorgado a usuarios con un alto nivel de rol, seleccionados en diversas categorías.","0","0","0","0","0","0","0","0","0","0","69","0","0"
"1606","Award Pareja","migrated/Logros____Logros_de_Awards____Award_Pareja.png","Premio otorgado a usuarios con un alto nivel de rol, seleccionados en diversas categorías.","0","0","0","0","0","0","0","0","0","0","69","0","0"
"1607","Award Revelación","migrated/Logros____Logros_de_Awards____Award_Revelacion.png","Premio otorgado a usuarios con un alto nivel de rol, seleccionados en diversas categorías.","0","0","0","0","0","0","0","0","0","0","69","0","0"
"1608","5 Duelos","migrated/Logros____Logros_de_Duelos____5_Duelos.png","Si es que has ganado 5 duelos en el Club eres merecedor de este maravilloso premio y además de 1 punto adicional de stats.","0","0","0","0","0","0","0","0","0","0","70","0","0"
"1609","10 Duelos","migrated/Logros____Logros_de_Duelos____10_Duelos.png","Si es que has ganado 10 duelos en el Club eres merecedor de este maravilloso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","70","0","0"
"1610","15 Duelos","migrated/Logros____Logros_de_Duelos____15_Duelos.png","Si es que has ganado 15 duelos en el Club eres merecedor de este maravilloso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","70","0","0"
"1611","20 Duelos","migrated/Logros____Logros_de_Duelos____20_Duelos.png","Si es que has ganado 20 duelos en el Club eres merecedor de este maravilloso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","70","0","0"
"1612","25 Duelos","migrated/Logros____Logros_de_Duelos____25_Duelos.png","Si es que has ganado 25 duelos en el Club eres merecedor de este maravilloso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","70","0","0"
"1613","5 Misiones","migrated/Logros____Logros_de_Misiones____5_Misiones.png","Completa 5 misiones contra criaturas no es fácil, es por eso que te damos este hermoso premio y además de 1 punto adicional de stats.","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1614","10 Misiones","migrated/Logros____Logros_de_Misiones____10_Misiones.png","Completa 10 misiones contra criaturas no es fácil, es por eso que te damos este hermoso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1615","15 Misiones","migrated/Logros____Logros_de_Misiones____15_Misiones.png","Completa 15 misiones contra criaturas no es fácil, es por eso que te damos este hermoso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","71","0","0"
